name,url,price,img,brand,code
Pataaka,http://www.koovs.com/chunky-round-sunglasses_498-81177.html,1499,http://images.koovscdn.com/uploads/products/81177_e6f78ecd2371d56b17a502da9efd82f5_image1_zoom.jpg,Pataaka,81177
New Era,http://www.koovs.com/new-era-ny-yankees-flawless-9forty-79403.html,1295,http://images.koovscdn.com/uploads/products/79403_3844f54d58900004211126b86d2db8a5_image1_zoom.jpg,New Era,79403
New Era,http://www.koovs.com/9forty-league-essential-cap-74613.html,1395,http://images.koovscdn.com/uploads/products/74613_b8b40aea8383a1f7d7e7cd9e053a9ef7_image1_zoom.jpg,New Era,74613
Pataaka,http://www.koovs.com/pataaka-square-sunglasses_297-90259.html,1099,http://images.koovscdn.com/uploads/products/90259_89e363182989dd8edf336687cebda0b1_image1_zoom.jpg,Pataaka,90259
Pataaka,http://www.koovs.com/wayfarers-with-slim-temples-81172.html,1399,http://images.koovscdn.com/uploads/products/81172_e00b0873e96bb2044c29fc555056a08a_image1_zoom.jpg,Pataaka,81172
Pataaka,http://www.koovs.com/pataaka-pilot-sungalsses-90251.html,799,http://images.koovscdn.com/uploads/products/90251_d6a1d3924db2cbb57191ab5f96121828_image1_zoom.jpg,Pataaka,90251
Pataaka,http://www.koovs.com/chunky-round-sunglasses_219-81175.html,1099,http://images.koovscdn.com/uploads/products/81175_76ef6b3c5b61cd1b5bcb541cb02a881e_image1_zoom.jpg,Pataaka,81175
Nike,http://www.koovs.com/nike-elite-dri-fit-basketball-tank-89059.html,1995,http://images.koovscdn.com/uploads/products/89059_1eb5193248c872ebdaf24ae18453fb8c_image1_zoom.jpg,Nike,89059
New Era,http://www.koovs.com/new-era-9forty-league-basic_487-78911.html,1395,http://images.koovscdn.com/uploads/products/78911_b51caf69d2d8d7c208833f6f2583012a_image1_zoom.jpg,New Era,78911
MTV Roadies,http://www.koovs.com/mtv-roadies-classic-sunglasses-with-broad-rectangular-frames_133-92840.html,699,http://images.koovscdn.com/uploads/products/92840_31ff0474129d103425702d11cc4b3020_image1_zoom.jpg,MTV Roadies,92840
New Look,http://www.koovs.com/new-look-basic-crew-neck-t-shirt_46-90311.html,595,http://images.koovscdn.com/uploads/products/90311_347588c6d8aef7bb708e950d3a14e1ba_image1_zoom.jpg,New Look,90311
New Era,http://www.koovs.com/9forty-league-essential-cap-74613.html,1395,http://images.koovscdn.com/uploads/products/74613_645fc0199fb3772a7e44482767b504c5_image1_zoom.jpg,New Era,74613
Adamo London,http://www.koovs.com/step-hem-t-shirt-85612.html,999,http://images.koovscdn.com/uploads/products/85612_6312956dfe35ca5ebcababf72cce9246_image1_zoom.jpg,Adamo London,85612
Adamo London,http://www.koovs.com/knee-rip-slim-jeans-87244.html,1999,http://images.koovscdn.com/uploads/products/87244_8ea97e1e8de58a6f47aded2e40842f72_image1_zoom.jpg,Adamo London,87244
Adamo London,http://www.koovs.com/cut--sew-colour-block-slogan-t-shirt-93252.html,899,http://images.koovscdn.com/uploads/products/93252_683a76a41e2dfbde551d321d71302d6a_image1_zoom.jpg,Adamo London,93252
Adamo London,http://www.koovs.com/adamo-london-jeans_214-84643.html,1699,http://images.koovscdn.com/uploads/products/84643_99c49e66a6103753224c5a2933b3d95a_image1_zoom.jpg,Adamo London,84643
Adamo London,http://www.koovs.com/space-dyed-slogan-t-shirt-with-sleeve-stripe-93267.html,999,http://images.koovscdn.com/uploads/products/93267_2d11e67801f15e498402d7c7ba67f5a4_image1_zoom.jpg,Adamo London,93267
Adamo London,http://www.koovs.com/woven-yarndyed-check-t-shirt-87234.html,1599,http://images.koovscdn.com/uploads/products/87234_44a81b77f1aa36768e2041f6ccbf6233_image1_zoom.jpg,Adamo London,87234
Pataaka,http://www.koovs.com/pataaka-pilot-sungalsses_31-90252.html,899,http://images.koovscdn.com/uploads/products/90252_b5a8b6f1cf2a7c5935104450911f6202_image1_zoom.jpg,Pataaka,90252
Adamo London,http://www.koovs.com/back-print-vest-85618.html,699,http://images.koovscdn.com/uploads/products/85618_4fa54ac73171599471b4eda10ed78771_image1_zoom.jpg,Adamo London,85618
Adamo London,http://www.koovs.com/adamo-london-shirt-84650.html,1125,http://images.koovscdn.com/uploads/products/84650_dc97715c42ec559e226e2c161a88257b_image1_zoom.jpg,Adamo London,84650
Adamo London,http://www.koovs.com/knee-rip-denim-joggers_290-87239.html,1899,http://images.koovscdn.com/uploads/products/87239_306d8bd090086586a8bb409e2dfed579_image1_zoom.jpg,Adamo London,87239
Adamo London,http://www.koovs.com/adamo-london-jeans-83825.html,1999,http://images.koovscdn.com/uploads/products/83825_929d920d6f254f2d0fddc4f88859b462_image1_zoom.jpg,Adamo London,83825
Adamo London,http://www.koovs.com/distressed-slim-jeans-80261.html,1899,http://images.koovscdn.com/uploads/products/80261_575ef543968fcf8fdbe60b5858a7b3a4_image1_zoom.jpg,Adamo London,80261
Adamo London,http://www.koovs.com/joggers-in-scuba-90368.html,2099,http://images.koovscdn.com/uploads/products/90368_7996b95069d37225c42acccd3a976f4c_image1_zoom.jpg,Adamo London,90368
Adamo London,http://www.koovs.com/contrast-stripe-t-shirt-with-mesh-back-93261.html,899,http://images.koovscdn.com/uploads/products/93261_fa4882f80bd12ab5933c29b078540d5f_image1_zoom.jpg,Adamo London,93261
Adamo London,http://www.koovs.com/cult-back-print-cut--sew-t-shirt-with-contrast-stripes-93260.html,1099,http://images.koovscdn.com/uploads/products/93260_c3c369144fe22f5624a91134ce34450f_image1_zoom.jpg,Adamo London,93260
Adamo London,http://www.koovs.com/zip-front-shacket-88183.html,2199,http://images.koovscdn.com/uploads/products/88183_d43a0197cc44fb184c86b7662d6082eb_image1_zoom.jpg,Adamo London,88183
Adamo London,http://www.koovs.com/military-shacket-88181.html,2099,http://images.koovscdn.com/uploads/products/88181_0e2c9f8ea45ceb401c22f98cb3e4962e_image1_zoom.jpg,Adamo London,88181
Adamo London,http://www.koovs.com/denim-trucker-jacket-87263.html,2499,http://images.koovscdn.com/uploads/products/87263_3e1bdd0a572d05fc7db5007636d48041_image1_zoom.jpg,Adamo London,87263
Adamo London,http://www.koovs.com/sleeveless-denim-jacket-with-patches_369-87262.html,2299,http://images.koovscdn.com/uploads/products/87262_7a0694cdb860fa4182e2044fa2f2e216_image1_zoom.jpg,Adamo London,87262
Adamo London,http://www.koovs.com/distressed-racerback-vest-85617.html,385,http://images.koovscdn.com/uploads/products/85617_8d748ecf2c9ff864fe4adae26c43ed58_image1_zoom.jpg,Adamo London,85617
Adamo London,http://www.koovs.com/longline-patchwork-shirt-88179.html,1599,http://images.koovscdn.com/uploads/products/88179_8f9b66ec1499b83c6c1fbccc18ec6571_image1_zoom.jpg,Adamo London,88179
Adamo London,http://www.koovs.com/knee-panel-joggers_419-88270.html,2299,http://images.koovscdn.com/uploads/products/88270_0bb97099002e738571bf86dc26c09dab_image1_zoom.jpg,Adamo London,88270
Adamo London,http://www.koovs.com/london-sleeveless-hoodie-85614.html,489,http://images.koovscdn.com/uploads/products/85614_821a9d6793a2627520af2361eb09ace3_image1_zoom.jpg,Adamo London,85614
Adamo London,http://www.koovs.com/slogan-t-shirt-with-stripes-88261.html,899,http://images.koovscdn.com/uploads/products/88261_ec8e500c79dceb781cff7297eb426be0_image1_zoom.jpg,Adamo London,88261
Adamo London,http://www.koovs.com/woven-joggers_347-88189.html,1899,http://images.koovscdn.com/uploads/products/88189_eee80996d4a86527b5f83f18a388acb5_image1_zoom.jpg,Adamo London,88189
Adamo London,http://www.koovs.com/grindle-t-shirt-85619.html,799,http://images.koovscdn.com/uploads/products/85619_5f3f303d3495ddf5e226a1f273565fe5_image1_zoom.jpg,Adamo London,85619
Adamo London,http://www.koovs.com/cut--sew-tank-88258.html,489,http://images.koovscdn.com/uploads/products/88258_657cf44b323c479735a5a32e4673fee3_image1_zoom.jpg,Adamo London,88258
Adamo London,http://www.koovs.com/adamo-dark-wash-jeans_423-84326.html,2299,http://images.koovscdn.com/uploads/products/84326_0fa833dae046bdc9aa8f338aa78523e4_image1_zoom.jpg,Adamo London,84326
Adamo London,http://www.koovs.com/grindle-t-shirt_66-85620.html,799,http://images.koovscdn.com/uploads/products/85620_74cc77fa8253930529f85a5acc2eecf0_image1_zoom.jpg,Adamo London,85620
Adamo London,http://www.koovs.com/asymmetrical-hem-t-shirt_144-88263.html,899,http://images.koovscdn.com/uploads/products/88263_a867568e3a63fc56587b6338e14759e1_image1_zoom.jpg,Adamo London,88263
Adamo London,http://www.koovs.com/denim-jacket-with-rips-88195.html,2499,http://images.koovscdn.com/uploads/products/88195_e42ea5e9fc83b1f8af97a355be841d49_image1_zoom.jpg,Adamo London,88195
Adamo London,http://www.koovs.com/ripped-longline-t-shirt-85601.html,899,http://images.koovscdn.com/uploads/products/85601_d0b7b64c37ab4d2e8c62fc6832fde148_image1_zoom.jpg,Adamo London,85601
Adamo London,http://www.koovs.com/graphic-vest-88257.html,559,http://images.koovscdn.com/uploads/products/88257_6e7f9c04e9ea29d23db54c8ccd75b776_image1_zoom.jpg,Adamo London,88257
Adamo London,http://www.koovs.com/knee-panel-joggers_132-88269.html,2299,http://images.koovscdn.com/uploads/products/88269_15b388d7e0e9a57baeb8ec5049b0fb3d_image1_zoom.jpg,Adamo London,88269
Adamo London,http://www.koovs.com/adamo-london-jeans_307-84642.html,1699,http://images.koovscdn.com/uploads/products/84642_309cfeedb54036339e86e5191c088679_image1_zoom.jpg,Adamo London,84642
Adamo London,http://www.koovs.com/bold-racerback-tank-85615.html,489,http://images.koovscdn.com/uploads/products/85615_4d32fcab0a3d3476e6f4032b1431483b_image1_zoom.jpg,Adamo London,85615
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-sp3-79777.html,450,http://images.koovscdn.com/uploads/products/79777_cb39a2e59ef61c87e6c902815808b797_image1_zoom.jpg,Sneak-a-Peek,79777
South Beach,http://www.koovs.com/south-beach-rope-handle-bag-89497.html,999,http://images.koovscdn.com/uploads/products/89497_39bb521c4c2ae611a617d9c5a950546b_image1_zoom.jpg,South Beach,89497
South Beach,http://www.koovs.com/south-beach-canvas-pineapple-print-bag-89499.html,1299,http://images.koovscdn.com/uploads/products/89499_b504c35f225ff95163027e7594020f1c_image1_zoom.jpg,South Beach,89499
South Beach,http://www.koovs.com/south-beach-rope-handle-bag-89497.html,999,http://images.koovscdn.com/uploads/products/89497_61e800b87fdf5e807779a524ba935e41_image1_zoom.jpg,South Beach,89497
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-50_44-92228.html,999,http://images.koovscdn.com/uploads/products/92228_b59fa392e77353b7c88dcde45a7a7184_image1_zoom.jpg,Sneak-a-Peek,92228
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-44_45-92222.html,999,http://images.koovscdn.com/uploads/products/92222_36be14236da07e05139a05038948c39b_image1_zoom.jpg,Sneak-a-Peek,92222
Only,http://www.koovs.com/only-cola-ultimate-ankle-jeans-91147.html,2495,http://images.koovscdn.com/uploads/products/91147_ba0067f2e7f37be6fcb8bf3a8da51acc_image1_zoom.jpg,Only,91147
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-48_240-92226.html,999,http://images.koovscdn.com/uploads/products/92226_87eeb3b38b6c7038871c8485ee616a79_image1_zoom.jpg,Sneak-a-Peek,92226
Origami Lily,http://www.koovs.com/kirigami-sling-3841-85838.html,1299,http://images.koovscdn.com/uploads/products/85838_796773f5f493d468b2514f34484d11df_image1_zoom.jpg,Origami Lily,85838
Sbuys,http://www.koovs.com/sbuys-stripe-dress-with-34-sleeves-88737.html,1099,http://images.koovscdn.com/uploads/products/88737_d95873704a780afa5741c6a7059db288_image1_zoom.jpg,Sbuys,88737
Paris Belle,http://www.koovs.com/paris-belle-blushing-valentine-sling-92179.html,1199,http://images.koovscdn.com/uploads/products/92179_5281d2b7b35397ad6cc49bf3d3b3df25_image1_zoom.jpg,Paris Belle,92179
Ridress,http://www.koovs.com/ridress-denim-emboridered-sleeve-bardot-top-with-choker-87060.html,974,http://images.koovscdn.com/uploads/products/87060_a5294749fff62b99553340d3eaf76f38_image1_zoom.jpg,Ridress,87060
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-47_18-92225.html,999,http://images.koovscdn.com/uploads/products/92225_16b41ea2b9c65ee84ab5c1b47ab5850c_image1_zoom.jpg,Sneak-a-Peek,92225
Origami Lily,http://www.koovs.com/kirigami-sling-3841-85838.html,1299,http://images.koovscdn.com/uploads/products/85838_479f2821225d8669f436706c9fe53208_image1_zoom.jpg,Origami Lily,85838
Oliv,http://www.koovs.com/oliv-choker-top-with-bell-sleeves_244-84494.html,874,http://images.koovscdn.com/uploads/products/84494_d07f47608cd2bdfcf94ae4a006fa29c8_image1_zoom.jpg,Oliv,84494
Rena Love,http://www.koovs.com/rena-love-printed-front-tie-up-dress-89131.html,1499,http://images.koovscdn.com/uploads/products/89131_edb48c70baa12bbf7c94151c4bdaf952_image1_zoom.jpg,Rena Love,89131
Oliv,http://www.koovs.com/oliv-one-shoulder-jumpsuit-91839.html,1799,http://images.koovscdn.com/uploads/products/91839_61584eeb07e763faf6dad8f590b3e238_image1_zoom.jpg,Oliv,91839
Oliv,http://www.koovs.com/oliv-asymmetrical-lycra-top-80207.html,675,http://images.koovscdn.com/uploads/products/80207_c4b9bd74e9fa49c85b47a704dc3ac57e_image1_zoom.jpg,Oliv,80207
Oliv,http://www.koovs.com/oliv-pleated-glittery-top-84488.html,815,http://images.koovscdn.com/uploads/products/84488_03efb4f4b58904d8457c3b5c3ce55fd9_image1_zoom.jpg,Oliv,84488
Parisian,http://www.koovs.com/parisian-laser-cut-bardot-bodycon-dress-92118.html,1999,http://images.koovscdn.com/uploads/products/92118_3c1b51d19d0f5cb864a6a6220646b2da_image1_zoom.jpg,Parisian,92118
Oliv,http://www.koovs.com/oliv-high-low-midi-dress-91840.html,1799,http://images.koovscdn.com/uploads/products/91840_608149643163ff26b71d35ae58d43a32_image1_zoom.jpg,Oliv,91840
Parisian,http://www.koovs.com/parisian-flower-embellished-long-sleeve-contrast-mesh-dress-92114.html,2499,http://images.koovscdn.com/uploads/products/92114_c6b6acece02cc2ae5a5f7dc8138e6717_image1_zoom.jpg,Parisian,92114
Parisian,http://www.koovs.com/parisian-contrast-print-turn-up-sleeve-t-shirt-dress_99-92125.html,1399,http://images.koovscdn.com/uploads/products/92125_d582a9a5fa1e95b3433cd899f113f44c_image1_zoom.jpg,Parisian,92125
Parisian,http://www.koovs.com/parisian-west-coast-choker-neck-t-shirt-dress-92120.html,1299,http://images.koovscdn.com/uploads/products/92120_45a10f6f0d196e7717ca39ed40c2ecc4_image1_zoom.jpg,Parisian,92120
Oliv,http://www.koovs.com/oliv-side-ruffle-dress-84491.html,1599,http://images.koovscdn.com/uploads/products/84491_3516b1f633162ffec4f835cc0e74de80_image1_zoom.jpg,Oliv,84491
Parisian,http://www.koovs.com/parisian-border-print-bardot-dress-92127.html,1999,http://images.koovscdn.com/uploads/products/92127_1732ac66aba8c7e771253f04dbb558be_image1_zoom.jpg,Parisian,92127
Parisian,http://www.koovs.com/parisian-laser-cut-printed-t-shirt-dress-92119.html,1599,http://images.koovscdn.com/uploads/products/92119_662e48970a777735905108c55b04e61c_image1_zoom.jpg,Parisian,92119
Parisian,http://www.koovs.com/parisian-floral-embellished-mesh-strap-dress-92116.html,2499,http://images.koovscdn.com/uploads/products/92116_33d769f62d1499ccce433631d5afbdbd_image1_zoom.jpg,Parisian,92116
Parisian,http://www.koovs.com/parisian-contrast-print-turn-up-sleeve-t-shirt-dress-92124.html,1399,http://images.koovscdn.com/uploads/products/92124_8f49f1ee01a7ad27096e421b38fab202_image1_zoom.jpg,Parisian,92124
Parisian,http://www.koovs.com/parisian-printed-shoelace-detail-t-shirt-dress-92115.html,1599,http://images.koovscdn.com/uploads/products/92115_115a6b6025f7111eab5bdc912cc60a37_image1_zoom.jpg,Parisian,92115
Oliv,http://www.koovs.com/oliv-bardot-with-frilled-sleeves-87122.html,700,http://images.koovscdn.com/uploads/products/87122_cf36183c4867edeaf7498eecc6b3d678_image1_zoom.jpg,Oliv,87122
Parisian,http://www.koovs.com/parisian-from-ashes-print-eyelet-lace-up-neck-t-shirt-dress-92117.html,1599,http://images.koovscdn.com/uploads/products/92117_de7f001a3490527c58f1f4e32e49aad1_image1_zoom.jpg,Parisian,92117
Oliv,http://www.koovs.com/oliv-printed-maxi-dress-91841.html,1899,http://images.koovscdn.com/uploads/products/91841_b4c3fe579f23afa0d142a7f0687257a9_image1_zoom.jpg,Oliv,91841
Oliv,http://www.koovs.com/oliv-bardot-elbow-cut-out-lurex-top-87218.html,910,http://images.koovscdn.com/uploads/products/87218_24f0ba5b9c63eeb7662bf1373a9ea958_image1_zoom.jpg,Oliv,87218
Oliv,http://www.koovs.com/oliv-ruffle-bardot-top-91838.html,1299,http://images.koovscdn.com/uploads/products/91838_b2c0c3a2a27eaa9629a38df351a2522f_image1_zoom.jpg,Oliv,91838
Oliv,http://www.koovs.com/oliv-cold-shoulder-top-84493.html,1199,http://images.koovscdn.com/uploads/products/84493_c9e59e5835fc57f0bf126966d1281eef_image1_zoom.jpg,Oliv,84493
Rena Love,http://www.koovs.com/rena-love-front-ruffle-top-89140.html,1099,http://images.koovscdn.com/uploads/products/89140_9570409500b860afa61ae12b55fe7753_image1_zoom.jpg,Rena Love,89140
Rena Love,http://www.koovs.com/rena-love-printed-skater-dress-89132.html,1299,http://images.koovscdn.com/uploads/products/89132_ab82382057023ce78ad8287a008f7841_image1_zoom.jpg,Rena Love,89132
Rena Love,http://www.koovs.com/rena-love-fronte-ruffle-turtle-neck-top-89126.html,1099,http://images.koovscdn.com/uploads/products/89126_079a089f3594ed9a03070d07ffb92994_image1_zoom.jpg,Rena Love,89126
Rena Love,http://www.koovs.com/rena-love-embroidered-front-tie-up-balloon-slevees-top-89129.html,1399,http://images.koovscdn.com/uploads/products/89129_7fcc49848a62d45dcc3f2bc71f9db3d9_image1_zoom.jpg,Rena Love,89129
Oliv,http://www.koovs.com/oliv-choker-top-with-bell-sleeves_215-84495.html,1250,http://images.koovscdn.com/uploads/products/84495_affca0632f82eba13b619f89cd579d45_image1_zoom.jpg,Oliv,84495
Rena Love,http://www.koovs.com/rena-love-embroidered-side-slit-maxi-dress-89130.html,1799,http://images.koovscdn.com/uploads/products/89130_1e898549d975b5349b7b74cb01493bbb_image1_zoom.jpg,Rena Love,89130
Rena Love,http://www.koovs.com/rena-love-front-ruffle-cold-shoulder-mesh-top-89135.html,1399,http://images.koovscdn.com/uploads/products/89135_f3fae94b02256e127ac1c26a1b9328df_image1_zoom.jpg,Rena Love,89135
Rena Love,http://www.koovs.com/rena-love-printed-lace-swing-dress-89127.html,1499,http://images.koovscdn.com/uploads/products/89127_da17a63d852a021b397cfc52e60612c7_image1_zoom.jpg,Rena Love,89127
Rena Love,http://www.koovs.com/rena-love-cold-shoulder-maxi-dress-with-lace-insert-89139.html,1599,http://images.koovscdn.com/uploads/products/89139_ad268b3d99829cb1b11a83bdc0b2c833_image1_zoom.jpg,Rena Love,89139
Rena Love,http://www.koovs.com/rena-love-embroidered-sheer-top-89141.html,1299,http://images.koovscdn.com/uploads/products/89141_b69d9ce40c03ba56fd0abc9486e03b70_image1_zoom.jpg,Rena Love,89141
Rena Love,http://www.koovs.com/rena-love-embroidered-ruffle-sheer-top-89142.html,1299,http://images.koovscdn.com/uploads/products/89142_7a580f57f2547cc0cc4a17799b2eb3bf_image1_zoom.jpg,Rena Love,89142
Rena Love,http://www.koovs.com/rena-love-embroidered-ruffle-bardot-top_494-89137.html,1199,http://images.koovscdn.com/uploads/products/89137_531b642ae8ce77edf90cf82b3ffcdfac_image1_zoom.jpg,Rena Love,89137
Rena Love,http://www.koovs.com/rena-love-lurex-stripe-bardot-top-89134.html,1199,http://images.koovscdn.com/uploads/products/89134_b3c2dcdfd3550c0763edc6ba4f7121d2_image1_zoom.jpg,Rena Love,89134
Rena Love,http://www.koovs.com/rena-love-printed-maxi-dress-89128.html,1699,http://images.koovscdn.com/uploads/products/89128_baf9ffc17acd9368873d45ab762b765a_image1_zoom.jpg,Rena Love,89128
Rena Love,http://www.koovs.com/rena-love-bardort-embroidered-top-89124.html,1499,http://images.koovscdn.com/uploads/products/89124_ad501c0370b0e3b42a29433eafeeaa70_image1_zoom.jpg,Rena Love,89124
Rena Love,http://www.koovs.com/rena-love-bardot-top_28-89133.html,1099,http://images.koovscdn.com/uploads/products/89133_f6bef71472450f61305d8715625a1077_image1_zoom.jpg,Rena Love,89133
Rena Love,http://www.koovs.com/rena-love-front-ruffle-printed-top-89125.html,1099,http://images.koovscdn.com/uploads/products/89125_bebc5bc561bcde7caa12b37042ca475e_image1_zoom.jpg,Rena Love,89125
Rena Love,http://www.koovs.com/rena-love-cold-shoulder-shift-dress-84092.html,770,http://images.koovscdn.com/uploads/products/84092_c7f1170f8db5c66041453393a44f9a8a_image1_zoom.jpg,Rena Love,84092
Rena Love,http://www.koovs.com/rena-love-embroidered-yoke-top-with-tassel-detail-84090.html,1149,http://images.koovscdn.com/uploads/products/84090_287d3ba3fbd3a940cdc27cba36f1297b_image1_zoom.jpg,Rena Love,84090
Rena Love,http://www.koovs.com/rena-love-off-shoulder-printed-top_342-84093.html,800,http://images.koovscdn.com/uploads/products/84093_bc53e68f32de02d1d9dbcd93f97733a2_image1_zoom.jpg,Rena Love,84093
Rena Love,http://www.koovs.com/rena-love-bardot-top-with-handkerchief-hem_33-84089.html,899,http://images.koovscdn.com/uploads/products/84089_cdf5d0ec0b0cee2db5db512e9452ba34_image1_zoom.jpg,Rena Love,84089
Rena Love,http://www.koovs.com/rena-love-lace-insert-yoke-top-85250.html,960,http://images.koovscdn.com/uploads/products/85250_24487d0836264741085203670e069af4_image1_zoom.jpg,Rena Love,85250
Rena Love,http://www.koovs.com/rena-love-embroidered-ruffle-bardot-top-89136.html,1199,http://images.koovscdn.com/uploads/products/89136_b4e288e1ef3eeaaefc3398bc57742504_image1_zoom.jpg,Rena Love,89136
Rena Love,http://www.koovs.com/rena-love-lurex-bell-selvees-peplum-top-89123.html,1399,http://images.koovscdn.com/uploads/products/89123_59982b384aeca1ab5eadcb58ffce83db_image1_zoom.jpg,Rena Love,89123
Rena Love,http://www.koovs.com/rena-love-printed-front-ruffle-jumpsuit-89138.html,1699,http://images.koovscdn.com/uploads/products/89138_55fe995ca14b247df20cc6cebdd9443b_image1_zoom.jpg,Rena Love,89138
Rena Love,http://www.koovs.com/rena-love-lacey-shiffly-top-84085.html,1040,http://images.koovscdn.com/uploads/products/84085_cb441079592060c6719a303ff1663289_image1_zoom.jpg,Rena Love,84085
Rena Love,http://www.koovs.com/rena-love-embroidered-top-with-lace-insert-sleeves-84087.html,999,http://images.koovscdn.com/uploads/products/84087_3c963606203552fc4619f0254c83a186_image1_zoom.jpg,Rena Love,84087
Rena Love,http://www.koovs.com/rena-love-embroidered-top-with-frill-lace-84081.html,1000,http://images.koovscdn.com/uploads/products/84081_6cdd6235384fceb23fda5ec01b947357_image1_zoom.jpg,Rena Love,84081
Rena Love,http://www.koovs.com/rena-love-printed-peplum-top-91379.html,1299,http://images.koovscdn.com/uploads/products/91379_a214c2a5dc69d864463186a80ae9bf0c_image1_zoom.jpg,Rena Love,91379
Rena Love,http://www.koovs.com/rena-love-aztec-bardot-top_378-84095.html,629,http://images.koovscdn.com/uploads/products/84095_a8c133f27d631a363a64036097b0a192_image1_zoom.jpg,Rena Love,84095
Pipa Bella,http://www.koovs.com/pipa-bella-feather-earring-85118.html,749,http://images.koovscdn.com/uploads/products/85118_6c1c8d542248a2dc12650c62182f3589_image1_zoom.jpg,Pipa Bella,85118
Pipa Bella,http://www.koovs.com/pipa-bella-choker-necklace-pbxk149-82645.html,499,http://images.koovscdn.com/uploads/products/82645_dd65fd3a763e296aa4b618a4e410b4c3_image1_zoom.jpg,Pipa Bella,82645
Pipa Bella,http://www.koovs.com/pipa-bella-slogan-choker-pbxk158-83217.html,399,http://images.koovscdn.com/uploads/products/83217_90f01a6654568287399126dc6e2c57cf_image1_zoom.jpg,Pipa Bella,83217
Pipa Bella,http://www.koovs.com/pipa-bella-set-of-5-rings-85123.html,599,http://images.koovscdn.com/uploads/products/85123_9f9fa92e59ac9dee99bc983b94bbaae1_image1_zoom.jpg,Pipa Bella,85123
Pipa Bella,http://www.koovs.com/pipa-bella-fauna-cluster-statement-earring-85120.html,549,http://images.koovscdn.com/uploads/products/85120_62a20399ae3541d605861911748a461b_image1_zoom.jpg,Pipa Bella,85120
Rena Love,http://www.koovs.com/rena-love-multi-tassel-detail-top-84084.html,960,http://images.koovscdn.com/uploads/products/84084_0368291ed907d4f5bb873095219507e9_image1_zoom.jpg,Rena Love,84084
Pipa Bella,http://www.koovs.com/pipa-bella-earring-pbxk142-81029.html,749,http://images.koovscdn.com/uploads/products/81029_377a6b0a1973af251dcf0aaad9afa54f_image1_zoom.jpg,Pipa Bella,81029
Pipa Bella,http://www.koovs.com/pipa-bella-floral-ring-pbxk156-82652.html,499,http://images.koovscdn.com/uploads/products/82652_d11aff6622ceb1c5af364fd02412d85e_image1_zoom.jpg,Pipa Bella,82652
Pipa Bella,http://www.koovs.com/pipa-bella-earring-pbxk141-81028.html,699,http://images.koovscdn.com/uploads/products/81028_b82b57e5c2583c240d6fca2c1ba866bd_image1_zoom.jpg,Pipa Bella,81028
Pipa Bella,http://www.koovs.com/pipa-bella-mono--earring-pbxk145-82641.html,599,http://images.koovscdn.com/uploads/products/82641_ce3a5c19f0ae20dc0a61493c0ee0619a_image1_zoom.jpg,Pipa Bella,82641
Pipa Bella,http://www.koovs.com/pipa-bella-larger-than-life-hoop-earring-85121.html,649,http://images.koovscdn.com/uploads/products/85121_c8543aedb497391fa932495b729ae21a_image1_zoom.jpg,Pipa Bella,85121
Pipa Bella,http://www.koovs.com/pipa-bella-metallic-bead-choker-85112.html,699,http://images.koovscdn.com/uploads/products/85112_c7a970c920aad65b2e4e40a28b892c90_image1_zoom.jpg,Pipa Bella,85112
Pipa Bella,http://www.koovs.com/pipa-bella-statement-lace-up-choker-83298.html,499,http://images.koovscdn.com/uploads/products/83298_8a4a57e469ab7d4f8b192499a60f2964_image1_zoom.jpg,Pipa Bella,83298
Pipa Bella,http://www.koovs.com/pipa-bella-set-of-6-rings-85122.html,599,http://images.koovscdn.com/uploads/products/85122_a289c49b19f54d31ac4b2717d2b2b970_image1_zoom.jpg,Pipa Bella,85122
Pipa Bella,http://www.koovs.com/pipa-bella-choker-necklace-pbxk151-82647.html,599,http://images.koovscdn.com/uploads/products/82647_1e3670c2134b1d1b5317ef68e5d14ecb_image1_zoom.jpg,Pipa Bella,82647
Pipa Bella,http://www.koovs.com/pipa-bella-emeraldesque-choker-85117.html,799,http://images.koovscdn.com/uploads/products/85117_9e490550b45ae4387374efefd23a6d6c_image1_zoom.jpg,Pipa Bella,85117
Pipa Bella,http://www.koovs.com/pipa-bella-mono--earring-pbxk146-82642.html,599,http://images.koovscdn.com/uploads/products/82642_3c4d2e473cd4a81cef875f47b6f3eca0_image1_zoom.jpg,Pipa Bella,82642
Pipa Bella,http://www.koovs.com/pipa-bella-metal-tassel-choker-83300.html,649,http://images.koovscdn.com/uploads/products/83300_97464f561c3694a36f576a2c42018099_image1_zoom.jpg,Pipa Bella,83300
Rena Love,http://www.koovs.com/rena-love-bardot-top-with-handkerchief-hem-84088.html,559,http://images.koovscdn.com/uploads/products/84088_4541cea8d93a9d7ee2c4e86ab9dc7ce9_image1_zoom.jpg,Rena Love,84088
